fecha,region,producto,precio,marketing,clientes_web,clientes_tienda,ventas
2101-02-21,Occidente,C,51.29,14.48,182,151,107.2
2101-02-22,Sur,A,48.61,147.68,183,84,72.6
2101-02-23,Norte,B,61.78,47.82,194,114,76.0
2101-02-24,Norte,C,45.83,151.25,192,100,131.8
2101-02-25,Sur,A,38.9,159.07,182,119,103.9
2101-02-26,Occidente,B,24.72,245.97,146,113,261.4
2101-02-27,Centro,B,50.25,38.14,216,115,139.3
2101-02-28,Centro,D,49.47,5.35,209,106,117.1
2101-03-01,Norte,B,62.69,66.09,210,112,255.3
2101-03-02,Sur,A,41.32,8.58,172,118,45.4
2101-03-03,Centro,C,57.5,72.51,205,117,158.9
2101-03-04,Norte,B,25.17,203.65,196,122,112.3
2101-03-05,Centro,C,37.01,76.75,189,142,33.6
2101-03-06,Centro,A,53.84,20.64,192,104,135.1
2101-03-07,Centro,A,56.89,25.64,190,102,172.2
2101-03-08,Norte,B,33.41,203.75,205,119,122.8
2101-03-09,Sur,D,42.05,186.75,186,106,80.7
2101-03-10,Occidente,B,50.45,62.23,198,117,153.6
2101-03-11,Sur,D,49.05,143.65,171,117,202.7
2101-03-12,Centro,B,55.48,1.66,194,125,29.6
2101-03-13,Sur,C,59.13,200.84,188,123,143.2
2101-03-14,Centro,D,37.22,21.92,199,150,64.2
2101-03-15,Norte,D,54.44,27.06,208,148,116.0
2101-03-16,Norte,C,42.8,78.0,229,102,93.5
2101-03-17,Norte,B,53.36,62.33,202,121,94.2
2101-03-18,Centro,A,45.33,15.32,199,110,-18.5
2101-03-19,Sur,A,60.77,120.43,197,107,152.0
2101-03-20,Occidente,B,55.87,86.09,199,114,88.3
2101-03-21,Occidente,C,40.11,238.07,216,131,170.7
2101-03-22,Norte,A,33.21,335.43,207,116,212.3
2101-03-23,Occidente,C,61.89,49.7,224,95,32.8
2101-03-24,Centro,B,42.94,48.33,194,108,125.2
2101-03-25,Sur,C,43.98,192.26,210,103,230.1
2101-03-26,Occidente,C,57.42,12.67,201,105,24.4
2101-03-27,Occidente,C,39.77,3.57,248,118,51.3
2101-03-28,Sur,A,51.99,1.74,204,120,85.2
2101-03-29,Occidente,C,50.18,305.96,188,122,196.2
2101-03-30,Sur,D,49.18,58.0,174,115,93.5
2101-03-31,Centro,C,61.95,102.66,208,126,10.4
2101-04-01,Centro,C,54.66,14.63,180,111,54.5
2101-04-02,Centro,B,59.79,4.22,225,113,76.7
2101-04-03,Norte,C,47.5,217.31,199,105,112.2
2101-04-04,Centro,C,42.76,134.6,222,117,88.4
2101-04-05,Occidente,A,60.39,141.0,211,118,70.0
2101-04-06,Norte,D,44.29,62.72,217,113,74.2
2101-04-07,Norte,B,51.24,98.28,200,112,96.1
2101-04-08,Norte,D,54.24,97.22,179,135,104.9
2101-04-09,Centro,C,42.3,447.49,214,113,147.2
2101-04-10,Norte,A,42.34,63.28,194,105,36.2
2101-04-11,Centro,D,47.28,50.2,193,124,126.4
2101-04-12,Centro,D,57.44,123.71,165,138,103.9
2101-04-13,Norte,D,53.46,115.97,213,135,-2.2
2101-04-14,Norte,D,36.47,91.59,191,130,83.0
2101-04-15,Occidente,D,69.53,49.55,199,109,187.6
2101-04-16,Norte,A,53.8,58.73,207,118,123.5
2101-04-17,Centro,C,45.76,28.41,222,143,86.9
2101-04-18,Occidente,A,48.47,26.72,195,116,96.7
2101-04-19,Occidente,A,47.58,197.9,185,132,118.0
2101-04-20,Centro,A,46.28,24.57,185,109,135.2
2101-04-21,Norte,A,61.66,187.29,216,124,168.3
2101-04-22,Norte,C,73.76,19.69,213,138,89.4
2101-04-23,Sur,C,44.87,78.39,191,126,150.7
2101-04-24,Norte,A,45.42,64.6,210,101,186.7
2101-04-25,Sur,D,49.1,144.65,217,135,252.8
2101-04-26,Occidente,C,36.23,218.17,192,105,193.7
2101-04-27,Occidente,C,55.28,29.32,210,120,126.6
2101-04-28,Occidente,A,51.87,60.68,188,102,140.6
2101-04-29,Sur,D,51.5,20.01,220,108,137.8
2101-04-30,Centro,D,31.47,41.92,176,128,131.6
2101-05-01,Centro,A,27.38,28.49,198,124,111.3
2101-05-02,Occidente,A,46.32,338.94,203,137,194.5
2101-05-03,Sur,C,56.62,57.37,167,121,83.5
2101-05-04,Sur,C,32.22,31.43,198,122,20.8
2101-05-05,Occidente,B,58.95,11.03,190,118,78.9
2101-05-06,Norte,B,46.97,42.83,204,106,120.0
2101-05-07,Occidente,A,41.71,231.38,190,123,170.6
2101-05-08,Sur,B,50.83,123.74,185,127,124.8
2101-05-09,Norte,D,37.02,15.0,191,114,49.2
2101-05-10,Centro,D,24.62,1.27,211,120,127.2
2101-05-11,Norte,D,62.06,92.92,201,113,119.5
2101-05-12,Centro,C,49.51,317.87,193,121,274.2
2101-05-13,Sur,B,42.79,33.4,195,127,-7.7
2101-05-14,Occidente,B,44.22,47.64,195,114,79.4
2101-05-15,Occidente,A,42.25,170.77,216,120,89.4
2101-05-16,Occidente,C,46.47,47.21,201,107,118.4
2101-05-17,Occidente,C,48.88,77.1,187,112,144.1
2101-05-18,Occidente,C,56.88,3.39,229,118,102.9
2101-05-19,Sur,D,43.04,113.82,215,128,121.8
2101-05-20,Sur,C,39.43,1.7,191,121,148.5
2101-05-21,Occidente,B,44.64,46.07,206,114,43.9
2101-05-22,Norte,A,74.64,8.79,184,103,11.8
2101-05-23,Occidente,B,51.57,5.0,224,125,129.5
2101-05-24,Centro,C,54.0,0.45,194,118,110.2
2101-05-25,Centro,A,47.45,2.12,198,119,101.0
2101-05-26,Centro,D,67.33,88.86,199,139,98.1
2101-05-27,Centro,A,58.6,1.99,199,124,81.7
2101-05-28,Occidente,C,39.59,7.73,218,127,2.4
2101-05-29,Centro,C,51.58,52.94,201,110,70.3
2101-05-30,Norte,A,46.13,52.25,185,110,6.1
2101-05-31,Occidente,C,54.11,30.49,224,140,108.4
2101-06-01,Centro,C,59.97,109.17,189,116,200.7
2101-06-02,Occidente,C,37.77,6.93,216,114,48.0
2101-06-03,Occidente,C,53.59,33.83,227,118,128.4
2101-06-04,Occidente,A,41.93,118.71,184,100,115.0
2101-06-05,Sur,A,64.16,11.19,214,99,156.1
2101-06-06,Centro,B,59.66,124.05,186,113,99.2
2101-06-07,Sur,D,30.1,1.61,184,118,23.4
2101-06-08,Norte,D,38.73,121.04,178,124,124.9
2101-06-09,Norte,B,36.56,154.53,183,136,150.6
2101-06-10,Sur,A,49.38,119.25,207,132,70.1
2101-06-11,Centro,B,53.01,142.26,206,109,52.2
2101-06-12,Occidente,C,57.91,175.77,192,129,88.1
2101-06-13,Norte,C,47.54,63.47,199,105,82.6
2101-06-14,Norte,D,47.18,45.63,213,114,78.6
2101-06-15,Norte,A,52.84,108.56,186,124,94.6
2101-06-16,Centro,D,81.5,86.87,212,123,103.8
2101-06-17,Sur,B,34.85,123.56,192,120,37.2
2101-06-18,Sur,D,31.21,169.17,206,125,46.9
2101-06-19,Centro,D,44.64,3.6,186,118,170.6
2101-06-20,Norte,C,42.81,90.51,215,137,55.5
2101-06-21,Centro,D,42.62,88.22,212,123,76.2
2101-06-22,Centro,B,49.88,137.95,206,119,94.2
2101-06-23,Sur,A,38.3,231.41,170,139,93.7
2101-06-24,Centro,D,44.05,26.04,186,132,116.0
2101-06-25,Centro,A,47.05,226.35,213,125,209.4
2101-06-26,Norte,B,47.29,139.99,218,130,98.0
2101-06-27,Occidente,D,48.59,28.01,203,142,139.8
2101-06-28,Norte,A,48.5,107.84,191,112,94.3
2101-06-29,Sur,C,41.93,111.94,214,138,113.6
2101-06-30,Occidente,C,47.45,39.6,202,113,53.9
2101-07-01,Norte,B,49.95,47.41,228,100,82.4
2101-07-02,Centro,D,59.6,9.14,204,125,22.8
2101-07-03,Centro,B,35.19,74.71,159,114,30.0
2101-07-04,Occidente,A,50.24,385.91,215,129,88.3
2101-07-05,Occidente,A,51.65,5.87,209,105,168.5
2101-07-06,Centro,B,51.84,94.18,213,113,134.0
2101-07-07,Sur,A,52.31,2.01,209,115,83.8
2101-07-08,Norte,B,36.87,4.54,224,114,21.6
2101-07-09,Centro,B,51.61,87.78,193,102,165.5
2101-07-10,Norte,C,51.06,120.81,205,121,93.4
2101-07-11,Norte,A,55.48,94.47,223,124,154.2
2101-07-12,Norte,B,48.34,69.7,207,122,14.3
2101-07-13,Norte,C,44.6,146.77,179,133,93.5
2101-07-14,Sur,B,60.01,18.68,195,141,74.5
2101-07-15,Sur,A,37.82,261.85,186,117,204.2
2101-07-16,Sur,C,36.26,125.3,216,102,219.3
2101-07-17,Centro,A,37.59,150.36,202,141,63.4
2101-07-18,Centro,D,53.46,4.8,198,130,131.3
2101-07-19,Centro,D,42.77,84.8,192,106,118.9
2101-07-20,Sur,D,48.89,70.88,201,128,76.2
2101-07-21,Norte,D,63.85,189.77,213,128,197.4
2101-07-22,Sur,C,38.23,157.19,217,124,94.3
2101-07-23,Centro,A,32.98,39.36,216,131,131.4
2101-07-24,Occidente,B,58.3,15.43,187,117,124.3
2101-07-25,Centro,B,41.66,31.39,199,108,58.7
2101-07-26,Norte,B,38.28,228.36,205,131,100.2
2101-07-27,Sur,A,48.92,48.6,194,105,35.7
2101-07-28,Occidente,C,48.09,265.33,219,126,104.0
2101-07-29,Occidente,A,41.32,48.98,184,103,24.1
2101-07-30,Norte,D,55.62,451.9,197,125,208.3
2101-07-31,Sur,B,42.21,34.42,189,115,66.3
2101-08-01,Occidente,A,41.75,54.31,189,139,151.3
2101-08-02,Centro,D,31.34,37.84,202,127,112.9
2101-08-03,Norte,D,25.45,464.54,199,98,226.2
2101-08-04,Occidente,C,52.36,55.52,211,129,-1.8
2101-08-05,Norte,B,36.79,166.2,196,122,108.0
2101-08-06,Sur,A,48.47,17.17,190,107,84.5
2101-08-07,Sur,D,69.28,10.32,195,103,17.6
2101-08-08,Sur,D,54.65,227.74,195,97,22.7
2101-08-09,Centro,B,50.28,50.6,203,111,94.0
2101-08-10,Occidente,A,54.24,126.23,198,113,55.6
2101-08-11,Sur,A,71.57,54.81,203,121,205.1
2101-08-12,Centro,B,31.14,167.34,215,113,-53.4
2101-08-13,Sur,D,48.64,94.94,218,106,172.4
2101-08-14,Sur,C,64.75,128.97,191,112,44.1
2101-08-15,Occidente,B,53.08,143.79,216,135,121.5
2101-08-16,Centro,D,62.05,19.11,200,124,74.5
2101-08-17,Sur,C,43.74,43.8,211,119,83.3
2101-08-18,Centro,B,37.5,38.03,193,135,58.2
2101-08-19,Centro,B,69.11,95.57,213,117,57.5
2101-08-20,Sur,D,50.75,5.23,192,111,80.4
2101-08-21,Sur,B,58.26,17.42,218,125,75.0
2101-08-22,Norte,A,58.88,0.24,207,143,87.0
2101-08-23,Occidente,A,62.8,49.31,197,131,16.6
2101-08-24,Sur,C,52.94,57.8,210,139,49.6
2101-08-25,Norte,B,53.38,19.79,195,110,160.5
2101-08-26,Occidente,A,54.97,18.8,203,131,145.0
2101-08-27,Sur,D,43.58,55.87,197,125,28.8
2101-08-28,Centro,D,60.5,28.64,188,131,100.1
2101-08-29,Occidente,D,44.29,7.71,198,125,4.1
2101-08-30,Centro,A,61.06,255.19,204,110,134.9
2101-08-31,Norte,B,57.95,200.6,203,125,135.7
2101-09-01,Sur,B,27.94,5.4,188,112,92.8
2101-09-02,Norte,B,58.07,22.97,167,117,-15.9
2101-09-03,Sur,C,52.34,122.59,204,119,204.7
2101-09-04,Sur,B,63.34,7.0,186,117,115.2
2101-09-05,Centro,A,67.33,251.33,168,126,156.4
2101-09-06,Norte,A,51.11,1.5,195,128,124.7
2101-09-07,Centro,B,53.57,77.04,214,115,40.6
2101-09-08,Centro,D,37.17,51.34,197,119,131.1
2101-09-09,Centro,C,48.32,64.82,191,112,24.0
2101-09-10,Norte,C,66.56,129.01,197,134,65.2
2101-09-11,Sur,A,50.0,2.81,178,113,114.6
2101-09-12,Sur,C,59.27,97.26,182,133,62.1
2101-09-13,Norte,D,49.78,180.7,226,116,125.4
2101-09-14,Sur,B,48.83,121.95,208,124,58.7
2101-09-15,Norte,C,55.75,45.82,191,133,65.1
2101-09-16,Norte,C,20.88,20.45,173,129,51.2
2101-09-17,Sur,A,53.72,125.36,181,124,-1.3
2101-09-18,Occidente,D,27.51,44.99,202,125,53.5
2101-09-19,Centro,A,49.17,160.76,185,131,62.9
2101-09-20,Norte,A,41.65,2.7,208,111,67.7
2101-09-21,Norte,C,38.45,1.14,211,125,29.2
2101-09-22,Occidente,A,64.78,67.73,192,119,94.8
2101-09-23,Norte,A,61.2,12.41,200,121,101.1
2101-09-24,Norte,C,46.44,174.44,175,128,109.5
2101-09-25,Sur,C,73.78,8.71,213,117,93.6
2101-09-26,Sur,C,59.94,294.67,214,126,292.8
2101-09-27,Occidente,B,48.42,33.11,204,128,137.7
2101-09-28,Norte,D,31.12,208.17,200,122,179.6
2101-09-29,Centro,B,49.01,32.22,209,121,76.9
2101-09-30,Sur,C,43.68,52.54,188,118,70.4
2101-10-01,Centro,D,45.38,23.53,201,143,144.1
2101-10-02,Centro,A,54.14,5.03,178,106,63.8
2101-10-03,Occidente,D,43.72,90.7,185,114,141.0
2101-10-04,Occidente,C,63.21,163.79,222,117,143.9
2101-10-05,Norte,B,44.7,130.9,208,132,224.2
2101-10-06,Occidente,D,39.78,352.42,200,129,172.2
2101-10-07,Sur,A,56.5,238.19,199,122,94.2
2101-10-08,Norte,B,49.72,15.01,179,124,113.2
2101-10-09,Norte,B,58.55,98.35,224,139,86.5
2101-10-10,Centro,B,51.71,64.33,192,129,44.5
2101-10-11,Centro,B,36.11,20.66,200,121,50.2
2101-10-12,Centro,A,53.04,139.44,226,110,161.9
2101-10-13,Norte,C,40.92,66.07,180,120,3.5
2101-10-14,Occidente,A,51.46,119.9,219,123,207.3
2101-10-15,Occidente,C,44.02,6.3,218,115,53.6
2101-10-16,Occidente,C,47.95,12.02,209,118,95.5
2101-10-17,Norte,D,50.43,58.5,201,126,180.1
2101-10-18,Norte,A,57.34,1.94,183,115,183.4
2101-10-19,Norte,C,44.49,21.02,202,123,57.5
2101-10-20,Norte,A,22.1,181.79,185,112,85.4
2101-10-21,Norte,A,40.43,63.62,226,114,80.8
2101-10-22,Occidente,C,51.34,125.73,199,121,201.6
2101-10-23,Norte,C,61.82,17.83,199,132,168.5
2101-10-24,Occidente,B,53.0,48.23,221,115,103.9
2101-10-25,Norte,D,59.96,170.83,196,118,155.5
2101-10-26,Occidente,C,51.58,4.36,210,135,64.8
2101-10-27,Sur,C,52.18,37.96,202,124,17.1
2101-10-28,Sur,C,47.58,71.54,218,127,154.2
2101-10-29,Occidente,D,60.49,97.3,211,116,93.2
2101-10-30,Sur,A,66.46,15.9,190,122,151.9
2101-10-31,Sur,B,40.35,259.97,204,120,186.7
2101-11-01,Occidente,B,52.25,133.66,201,116,101.7
2101-11-02,Norte,A,38.08,6.59,219,122,159.0
2101-11-03,Norte,D,66.71,58.98,222,144,65.7
2101-11-04,Occidente,D,51.71,220.24,200,111,226.5
2101-11-05,Centro,C,49.8,230.48,203,131,153.5
2101-11-06,Centro,D,38.61,211.63,167,122,116.7
2101-11-07,Sur,D,47.75,12.67,200,115,2.9
2101-11-08,Centro,C,49.24,69.45,231,115,-27.7
2101-11-09,Sur,A,39.26,60.58,180,123,112.0
2101-11-10,Norte,B,51.51,54.71,212,113,78.1
2101-11-11,Occidente,A,41.41,47.76,194,130,79.4
2101-11-12,Norte,A,54.35,195.78,218,101,131.8
2101-11-13,Occidente,C,40.14,156.96,197,116,122.6
2101-11-14,Centro,A,51.57,20.82,200,137,50.9
2101-11-15,Norte,D,48.06,152.8,180,115,122.1
2101-11-16,Norte,A,53.01,113.63,222,110,73.6
2101-11-17,Sur,A,51.66,4.8,223,121,31.6
2101-11-18,Occidente,C,50.95,11.06,207,130,78.7
2101-11-19,Centro,C,42.6,296.81,180,119,190.3
2101-11-20,Norte,B,55.54,75.53,188,115,141.7
2101-11-21,Occidente,D,52.87,624.14,198,127,218.3
2101-11-22,Centro,D,56.37,336.98,194,111,94.1
2101-11-23,Norte,B,49.75,146.35,203,132,202.9
2101-11-24,Occidente,B,48.2,38.9,188,112,17.6
2101-11-25,Sur,C,39.85,21.54,213,105,61.6
2101-11-26,Norte,B,43.39,1.12,214,142,127.3
2101-11-27,Occidente,A,45.27,16.94,193,111,126.4
2101-11-28,Centro,B,59.61,211.16,200,146,91.9
2101-11-29,Centro,A,37.55,124.91,205,116,87.0
2101-11-30,Sur,B,36.61,187.98,202,101,176.7
2101-12-01,Norte,C,49.29,183.4,215,134,152.7
2101-12-02,Sur,D,42.34,368.7,198,111,189.2
2101-12-03,Occidente,A,46.18,120.3,198,122,84.6
2101-12-04,Centro,D,45.6,82.46,198,116,83.7
2101-12-05,Sur,A,43.69,89.38,210,125,111.5
2101-12-06,Norte,D,42.37,114.52,197,115,260.3
2101-12-07,Occidente,C,40.68,61.24,187,117,118.9
2101-12-08,Norte,A,46.31,114.69,192,111,140.8
2101-12-09,Sur,B,35.38,90.02,206,122,124.1
2101-12-10,Centro,C,56.06,17.5,207,114,3.4
2101-12-11,Centro,D,41.16,11.91,202,111,31.0
2101-12-12,Sur,A,54.53,24.73,228,112,96.1
2101-12-13,Norte,C,43.41,149.62,203,140,142.0
2101-12-14,Norte,D,60.37,29.74,190,126,92.2
2101-12-15,Norte,A,50.4,196.13,185,120,154.7
2101-12-16,Norte,A,39.23,33.83,218,145,86.6
2101-12-17,Centro,C,74.98,96.43,195,112,85.8
2101-12-18,Norte,D,45.82,201.46,208,114,123.9
2101-12-19,Sur,D,44.43,188.06,204,103,128.9
2101-12-20,Sur,A,45.12,180.21,217,121,94.8
2101-12-21,Sur,D,53.98,172.43,191,109,169.8
2101-12-22,Sur,B,35.47,116.31,207,103,123.2
2101-12-23,Norte,B,51.36,127.19,200,130,56.1
2101-12-24,Centro,A,33.15,309.27,206,142,170.1
2101-12-25,Occidente,D,49.26,151.97,193,122,197.3
2101-12-26,Norte,A,61.27,15.41,173,121,110.3
2101-12-27,Occidente,B,44.45,26.59,195,115,206.1
2101-12-28,Centro,A,58.88,40.93,180,100,113.3
2101-12-29,Norte,A,33.31,9.24,219,129,60.7
2101-12-30,Occidente,C,43.78,214.31,173,133,57.4
2101-12-31,Centro,C,37.76,54.19,199,130,60.8
2102-01-01,Occidente,B,69.08,56.06,199,138,112.1
2102-01-02,Sur,D,45.92,52.44,169,131,55.0
2102-01-03,Sur,B,43.5,64.17,197,109,176.3
2102-01-04,Centro,D,47.42,22.03,209,131,116.3
2102-01-05,Centro,D,50.07,130.98,204,138,142.8
2102-01-06,Occidente,C,46.29,212.42,220,133,151.7
2102-01-07,Centro,C,38.09,127.83,217,123,43.4
2102-01-08,Sur,B,63.49,31.9,184,122,81.0
2102-01-09,Sur,B,60.88,2.89,192,98,65.1
2102-01-10,Norte,B,53.33,15.14,191,98,49.3
2102-01-11,Occidente,C,52.8,112.55,186,92,99.0
2102-01-12,Centro,C,52.15,143.33,192,127,141.0
2102-01-13,Centro,A,45.43,67.27,212,96,59.8
2102-01-14,Centro,B,44.35,2.69,207,106,45.7
2102-01-15,Occidente,A,65.94,66.38,224,128,66.7
2102-01-16,Sur,D,56.25,218.1,178,144,106.4
2102-01-17,Centro,B,36.7,13.0,192,127,74.1
2102-01-18,Centro,C,45.48,238.9,177,119,77.9
2102-01-19,Sur,B,54.88,300.77,209,135,125.7
2102-01-20,Centro,B,53.68,108.91,179,102,186.5
2102-01-21,Norte,C,55.28,6.48,197,110,99.2
2102-01-22,Sur,C,35.14,40.88,217,122,29.9
2102-01-23,Sur,D,53.2,198.39,201,125,119.5
2102-01-24,Sur,B,61.15,127.1,213,125,89.2
2102-01-25,Norte,B,34.95,67.57,195,116,49.0
2102-01-26,Sur,B,67.4,17.62,219,104,161.9
2102-01-27,Occidente,B,53.3,66.14,213,122,118.8
2102-01-28,Occidente,D,51.1,9.77,191,122,217.9
2102-01-29,Occidente,B,40.48,95.49,179,118,28.7
2102-01-30,Sur,D,43.63,150.99,181,109,122.6
2102-01-31,Sur,D,46.22,98.89,198,109,88.8
2102-02-01,Sur,C,35.74,1.4,206,114,37.4
2102-02-02,Norte,B,46.85,110.68,209,103,3.7
2102-02-03,Occidente,C,41.08,66.59,210,111,92.4
2102-02-04,Centro,D,56.83,56.09,206,130,90.3
2102-02-05,Centro,A,19.54,33.25,216,131,97.2
2102-02-06,Sur,A,47.53,12.37,204,108,184.9
2102-02-07,Norte,B,40.32,82.13,205,101,90.9
2102-02-08,Sur,A,50.03,179.13,207,113,200.7
2102-02-09,Centro,C,73.54,425.88,221,136,111.3
2102-02-10,Occidente,A,66.74,100.41,194,117,42.5
2102-02-11,Centro,A,45.05,37.35,203,135,82.2
2102-02-12,Occidente,D,48.15,53.42,196,128,52.5
2102-02-13,Occidente,C,41.62,128.61,211,117,116.8
2102-02-14,Norte,B,48.49,64.71,216,118,41.9
2102-02-15,Centro,C,57.36,73.89,209,121,155.4
2102-02-16,Sur,C,36.86,15.02,189,117,119.9
2102-02-17,Norte,B,65.67,76.98,204,121,151.9
2102-02-18,Occidente,C,59.14,356.49,197,109,233.5
2102-02-19,Centro,D,58.71,40.99,204,127,75.4
2102-02-20,Sur,B,53.82,18.39,204,142,16.1
2102-02-21,Norte,D,40.96,64.33,205,102,191.5
2102-02-22,Sur,C,60.12,73.19,216,114,65.5
2102-02-23,Centro,A,46.8,604.01,229,111,258.5
2102-02-24,Sur,B,33.11,24.08,190,117,30.6
2102-02-25,Norte,B,50.8,78.33,181,109,100.1
2102-02-26,Sur,A,38.41,46.73,192,139,108.0
2102-02-27,Centro,A,43.95,137.29,191,115,88.0
2102-02-28,Norte,B,57.07,204.53,218,119,51.5
2102-03-01,Occidente,A,48.8,142.99,237,130,143.9
2102-03-02,Norte,D,49.63,21.07,193,120,125.2
2102-03-03,Centro,C,61.68,105.2,193,122,141.0
2102-03-04,Sur,D,27.44,26.42,218,116,129.0
2102-03-05,Occidente,C,61.25,412.03,180,125,192.0
2102-03-06,Occidente,C,51.47,82.03,155,143,110.5
2102-03-07,Sur,A,49.31,56.31,177,129,45.8
2102-03-08,Centro,A,49.62,103.94,195,128,84.0
2102-03-09,Norte,D,56.4,91.51,198,112,153.1
2102-03-10,Centro,A,60.26,249.15,197,112,132.9
2102-03-11,Occidente,D,47.64,71.87,230,115,61.8
2102-03-12,Norte,B,48.66,141.11,190,125,175.2
2102-03-13,Norte,D,56.09,417.59,184,106,252.6
2102-03-14,Sur,C,29.02,99.9,194,126,154.9
2102-03-15,Centro,B,49.01,14.83,189,109,-6.0
2102-03-16,Norte,D,54.98,551.89,201,114,235.7
2102-03-17,Sur,D,45.07,103.12,183,101,136.4
2102-03-18,Centro,B,42.01,453.41,196,123,175.1
2102-03-19,Occidente,B,48.48,73.87,201,117,65.9
2102-03-20,Occidente,C,44.15,5.13,194,115,30.8
2102-03-21,Centro,C,47.54,263.15,191,126,189.4
2102-03-22,Norte,C,45.28,217.62,179,122,149.3
2102-03-23,Norte,A,65.62,66.78,199,114,75.3
2102-03-24,Occidente,C,38.6,42.6,223,100,108.0
2102-03-25,Occidente,A,58.35,16.01,179,122,107.4
2102-03-26,Norte,D,44.13,264.03,230,104,162.2
2102-03-27,Centro,D,53.26,73.87,199,122,111.2
2102-03-28,Occidente,D,56.47,152.53,185,139,105.9
2102-03-29,Norte,A,65.3,95.97,173,122,111.7
2102-03-30,Centro,D,53.93,12.46,198,141,119.4
2102-03-31,Sur,D,46.04,4.9,215,109,44.5
2102-04-01,Centro,A,50.66,47.51,210,139,132.6
2102-04-02,Norte,C,69.18,0.75,191,122,43.9
2102-04-03,Centro,C,51.63,23.72,229,124,93.2
2102-04-04,Norte,C,36.92,249.05,204,118,130.7
2102-04-05,Occidente,C,46.17,86.67,186,116,120.0
2102-04-06,Sur,B,45.91,118.54,191,128,35.7
2102-04-07,Occidente,D,57.3,151.16,168,118,130.8
2102-04-08,Occidente,C,37.78,293.15,188,116,77.5
2102-04-09,Norte,C,44.92,16.64,186,120,89.1
2102-04-10,Norte,C,52.14,85.73,200,124,123.4
2102-04-11,Norte,C,47.2,49.24,197,122,182.7
2102-04-12,Norte,C,50.91,48.11,212,106,17.3
2102-04-13,Occidente,B,51.48,114.18,205,110,50.6
2102-04-14,Norte,B,52.14,22.7,201,120,114.7
2102-04-15,Norte,A,40.73,100.54,192,131,41.2
2102-04-16,Occidente,A,57.98,45.14,187,123,38.9
2102-04-17,Sur,C,44.65,12.62,199,112,31.0
2102-04-18,Sur,A,49.88,188.33,178,113,159.9
2102-04-19,Centro,B,37.88,15.44,208,117,11.1
2102-04-20,Occidente,C,50.4,70.51,184,121,183.2
2102-04-21,Norte,A,51.9,32.54,194,123,130.8
2102-04-22,Centro,A,50.36,306.56,231,125,196.2
2102-04-23,Sur,B,42.2,95.09,210,113,14.9
2102-04-24,Sur,D,61.28,101.35,207,127,44.9
2102-04-25,Occidente,C,55.83,78.28,194,126,95.0
2102-04-26,Norte,A,48.61,226.74,213,115,146.0
2102-04-27,Norte,B,48.52,36.06,188,102,-12.8
2102-04-28,Centro,C,42.62,83.98,197,127,116.9
2102-04-29,Sur,B,43.77,25.45,197,128,103.7
2102-04-30,Centro,C,64.57,21.79,209,129,145.2
2102-05-01,Centro,D,46.42,65.67,187,119,30.0
2102-05-02,Centro,D,77.64,32.02,189,140,181.4
2102-05-03,Norte,C,38.4,137.98,206,133,53.2
2102-05-04,Sur,C,53.69,4.34,200,108,91.3
2102-05-05,Centro,B,52.26,12.4,199,121,174.2
2102-05-06,Sur,C,50.36,96.71,210,139,114.5
2102-05-07,Sur,A,34.08,7.85,209,112,82.3
2102-05-08,Centro,C,36.29,38.3,208,122,87.7
2102-05-09,Centro,C,51.96,98.38,207,122,99.3
2102-05-10,Occidente,D,39.76,24.42,185,119,45.3
2102-05-11,Norte,D,62.09,150.57,199,117,144.3
2102-05-12,Sur,B,47.76,321.8,215,118,169.6
2102-05-13,Centro,C,52.55,275.49,213,104,58.4
2102-05-14,Centro,A,49.6,9.14,224,114,185.1
2102-05-15,Sur,A,49.32,127.22,202,106,147.7
2102-05-16,Centro,C,65.21,141.56,195,131,77.2
2102-05-17,Occidente,B,60.84,19.45,184,132,143.2
2102-05-18,Sur,A,51.54,9.88,208,120,180.5
2102-05-19,Centro,B,56.75,10.95,197,106,31.1
2102-05-20,Sur,C,61.73,68.69,184,123,117.5
2102-05-21,Centro,B,44.02,206.74,225,119,216.1
2102-05-22,Centro,C,34.45,40.37,182,115,20.0
2102-05-23,Norte,D,55.53,18.18,180,119,-5.3
2102-05-24,Sur,C,62.46,92.35,198,120,183.7
2102-05-25,Norte,B,32.85,47.17,212,133,160.2
2102-05-26,Centro,A,43.94,403.21,211,120,192.4
2102-05-27,Sur,C,47.59,75.11,218,116,65.4
2102-05-28,Sur,C,40.18,1.56,210,119,126.2
2102-05-29,Occidente,C,48.55,143.58,200,122,135.1
2102-05-30,Occidente,D,38.87,275.22,162,121,144.0
2102-05-31,Centro,D,46.81,138.69,197,112,136.8
2102-06-01,Centro,D,56.99,32.74,208,121,88.3
2102-06-02,Centro,A,29.31,200.67,198,92,67.7
2102-06-03,Centro,A,39.49,88.29,188,100,137.8
2102-06-04,Occidente,C,64.01,72.45,198,118,106.1
2102-06-05,Sur,A,41.76,20.97,172,118,70.3
2102-06-06,Norte,B,24.01,55.84,180,117,92.8
2102-06-07,Sur,B,51.71,118.48,174,114,113.8
2102-06-08,Sur,D,49.25,175.74,196,114,139.4
2102-06-09,Occidente,B,51.48,214.9,201,114,87.6
2102-06-10,Sur,B,50.57,80.16,189,123,142.6
2102-06-11,Sur,C,62.73,206.57,199,122,109.9
2102-06-12,Centro,D,42.97,322.98,198,108,130.0
