fecha,region,producto,precio,marketing,clientes_web,clientes_tienda,ventas
2087-03-28,Centro,A,42.21,72.02,192,136,6526.33
2087-03-29,Occidente,B,48.65,122.23,214,108,6894.9
2087-03-30,Centro,B,49.54,64.99,214,124,7818.11
2087-03-31,Sur,A,36.15,54.85,188,127,5441.38
2087-04-01,Centro,B,51.32,62.16,203,111,7112.79
2087-04-02,Centro,D,44.69,309.84,193,127,6778.04
2087-04-03,Occidente,A,52.65,258.23,213,118,7996.28
2087-04-04,Occidente,C,47.65,279.94,228,123,7690.48
2087-04-05,Sur,C,53.46,35.73,209,112,7425.44
2087-04-06,Occidente,A,56.98,2.64,187,110,7604.93
2087-04-07,Centro,C,37.47,373.81,188,129,5430.1
2087-04-08,Occidente,C,46.8,6.67,217,108,6275.47
2087-04-09,Occidente,C,43.52,282.6,189,109,5880.87
2087-04-10,Occidente,A,61.78,69.31,223,116,8907.3
2087-04-11,Sur,B,66.98,86.44,222,122,10249.45
2087-04-12,Sur,C,50.42,8.75,190,131,7807.11
2087-04-13,Norte,D,54.04,252.85,217,135,8527.95
2087-04-14,Sur,B,35.26,16.4,190,131,5315.95
2087-04-15,Sur,B,53.03,213.27,219,109,7729.16
2087-04-16,Sur,C,47.41,21.49,206,109,6383.91
2087-04-17,Centro,C,63.59,20.59,196,111,8844.25
2087-04-18,Norte,B,47.73,16.11,220,133,7823.47
2087-04-19,Centro,C,41.79,17.14,197,113,5862.6
2087-04-20,Sur,A,36.57,110.84,221,129,5830.38
2087-04-21,Sur,A,51.81,0.22,196,122,7811.86
2087-04-22,Norte,C,44.57,160.64,194,117,6389.84
2087-04-23,Norte,B,62.17,130.25,214,129,9464.09
2087-04-24,Occidente,C,56.33,53.71,193,118,7895.63
2087-04-25,Sur,D,48.99,178.0,229,114,7053.22
2087-04-26,Sur,A,56.27,119.54,208,123,8022.11
2087-04-27,Centro,B,67.43,354.48,181,114,8958.16
2087-04-28,Occidente,D,38.4,107.34,199,115,5248.94
2087-04-29,Sur,C,43.65,98.98,183,104,5587.94
2087-04-30,Centro,A,69.42,11.09,194,143,10874.11
2087-05-01,Norte,D,42.46,222.43,202,114,6507.25
2087-05-02,Centro,B,56.62,98.05,199,121,8583.13
2087-05-03,Sur,A,61.87,64.12,200,129,8973.87
2087-05-04,Centro,C,49.84,0.96,208,108,7317.53
2087-05-05,Centro,C,56.89,69.56,198,103,7817.3
2087-05-06,Occidente,A,47.06,87.85,182,97,5788.14
2087-05-07,Occidente,D,68.17,124.32,193,118,9620.71
2087-05-08,Norte,A,45.58,18.57,220,105,6307.71
2087-05-09,Occidente,A,40.45,10.1,195,122,6086.5
2087-05-10,Centro,A,58.89,84.74,183,116,8315.75
2087-05-11,Occidente,D,57.1,184.47,210,129,8655.27
2087-05-12,Sur,A,51.49,102.43,206,125,7919.17
2087-05-13,Centro,B,50.33,145.07,203,105,6338.68
2087-05-14,Centro,C,45.04,44.57,188,118,6304.9
2087-05-15,Centro,D,42.65,22.3,222,110,6309.37
2087-05-16,Sur,B,43.94,30.72,213,112,6489.41
2087-05-17,Centro,A,53.13,23.26,204,131,8186.4
2087-05-18,Occidente,B,47.93,242.32,199,131,7209.67
2087-05-19,Sur,D,35.09,263.55,191,99,4826.32
2087-05-20,Centro,C,45.79,86.19,211,133,6921.38
2087-05-21,Occidente,D,47.87,102.96,190,121,6674.51
2087-05-22,Occidente,A,55.1,214.03,173,144,8646.94
2087-05-23,Norte,A,52.92,38.04,212,115,8008.28
2087-05-24,Occidente,C,67.55,30.81,189,105,8802.8
2087-05-25,Occidente,D,40.2,225.7,195,116,5592.17
2087-05-26,Norte,D,55.53,20.82,207,129,8153.9
2087-05-27,Norte,D,56.35,664.41,203,127,8565.67
2087-05-28,Sur,B,52.79,159.56,192,126,7973.21
2087-05-29,Occidente,C,47.03,215.89,193,116,6697.01
2087-05-30,Sur,D,43.16,30.58,187,122,6012.42
2087-05-31,Sur,C,49.59,190.17,190,114,7159.5
2087-06-01,Centro,B,32.12,44.68,191,109,4458.13
2087-06-02,Sur,D,40.76,55.82,200,114,5621.19
2087-06-03,Sur,B,40.25,104.0,214,114,5716.6
2087-06-04,Sur,A,55.04,315.07,207,109,8094.11
2087-06-05,Sur,A,56.25,77.54,210,124,8611.51
2087-06-06,Norte,A,39.28,93.19,177,127,5273.55
2087-06-07,Occidente,C,36.92,231.62,190,138,5893.1
2087-06-08,Centro,D,35.37,26.19,201,115,4979.65
2087-06-09,Norte,D,59.78,65.48,207,116,8860.81
2087-06-10,Centro,B,59.15,210.48,167,107,7294.95
2087-06-11,Centro,B,56.49,176.87,218,109,8239.03
2087-06-12,Norte,A,65.03,6.14,207,128,10019.59
2087-06-13,Sur,C,67.78,5.82,202,129,10242.8
2087-06-14,Norte,C,40.07,200.24,239,119,6266.0
2087-06-15,Centro,B,46.06,29.9,192,119,6568.61
2087-06-16,Centro,B,57.8,43.4,177,114,7567.15
2087-06-17,Sur,D,22.39,113.35,200,124,2896.92
2087-06-18,Norte,D,47.49,108.74,203,158,7842.62
2087-06-19,Occidente,B,59.63,121.83,192,131,8846.9
2087-06-20,Centro,D,46.51,9.15,208,121,6966.39
2087-06-21,Norte,B,57.32,91.61,180,130,8147.4
2087-06-22,Sur,C,30.0,65.49,211,120,4412.6
2087-06-23,Sur,A,52.84,163.65,213,133,8267.55
2087-06-24,Occidente,B,45.39,16.71,221,109,6407.69
2087-06-25,Centro,B,47.75,121.52,193,125,6843.68
2087-06-26,Occidente,D,40.52,144.11,208,126,6350.84
2087-06-27,Occidente,B,65.99,437.65,205,112,9810.01
2087-06-28,Occidente,C,50.69,94.97,200,135,8083.12
2087-06-29,Occidente,A,51.46,29.91,211,146,8470.86
2087-06-30,Sur,D,70.62,187.64,198,120,10415.89
2087-07-01,Centro,C,40.75,159.2,191,145,6481.53
2087-07-02,Occidente,A,51.4,3.69,204,104,6936.9
2087-07-03,Centro,D,43.19,141.6,204,108,6025.38
2087-07-04,Sur,C,42.7,117.23,218,118,6477.92
2087-07-05,Sur,B,53.08,27.49,204,133,8268.46
2087-07-06,Norte,D,47.18,89.1,211,119,7151.48
2087-07-07,Norte,B,69.78,74.69,210,110,9916.75
2087-07-08,Centro,D,67.82,30.9,179,118,9514.64
2087-07-09,Norte,A,48.38,62.4,202,118,6734.04
2087-07-10,Occidente,D,34.59,21.54,203,118,4600.38
2087-07-11,Centro,D,47.09,17.29,210,108,6740.32
2087-07-12,Sur,C,60.48,280.37,187,123,8594.07
2087-07-13,Sur,D,41.13,85.31,197,96,5374.59
2087-07-14,Occidente,A,66.05,166.68,205,125,9632.96
2087-07-15,Norte,C,55.81,41.32,211,117,8196.8
2087-07-16,Centro,B,38.29,41.34,211,96,4779.41
2087-07-17,Centro,D,43.4,69.37,190,123,6405.82
2087-07-18,Occidente,A,44.81,193.55,202,110,6079.47
2087-07-19,Norte,A,41.94,297.72,192,108,5540.23
2087-07-20,Centro,D,38.55,4.89,195,113,5647.69
2087-07-21,Occidente,D,44.25,62.99,195,127,6441.07
2087-07-22,Centro,B,46.19,208.4,201,116,6591.22
2087-07-23,Sur,B,62.99,79.31,169,105,7743.73
2087-07-24,Centro,B,54.39,59.9,194,104,6974.32
2087-07-25,Centro,B,54.98,16.4,233,107,7798.59
2087-07-26,Centro,B,53.5,58.58,207,136,8498.52
2087-07-27,Norte,B,42.04,134.57,202,115,6203.49
2087-07-28,Norte,C,61.47,113.52,189,111,8212.29
2087-07-29,Occidente,C,45.66,57.79,212,128,7011.8
2087-07-30,Norte,A,46.64,145.68,212,117,6847.89
2087-07-31,Centro,C,53.79,90.12,199,120,7910.0
2087-08-01,Centro,D,75.0,32.1,200,126,11051.42
2087-08-02,Norte,D,44.35,14.92,213,118,6478.13
2087-08-03,Norte,D,33.71,110.01,199,138,5455.38
2087-08-04,Centro,A,52.89,19.27,196,112,7182.68
2087-08-05,Centro,C,56.84,23.76,208,131,8823.36
2087-08-06,Sur,D,45.66,32.65,197,125,6657.18
2087-08-07,Occidente,C,44.06,296.59,199,134,7088.3
2087-08-08,Norte,D,37.29,113.94,193,119,5640.26
2087-08-09,Occidente,B,53.37,262.18,216,109,7657.35
2087-08-10,Centro,C,69.44,28.09,189,122,9739.01
2087-08-11,Occidente,C,67.12,95.68,220,135,11071.65
2087-08-12,Norte,D,53.01,111.87,188,120,7526.5
2087-08-13,Norte,C,45.84,300.75,222,120,7080.91
2087-08-14,Occidente,B,53.82,62.9,223,153,9397.51
2087-08-15,Norte,D,46.75,102.96,223,117,7141.66
2087-08-16,Sur,B,43.59,210.04,198,112,6148.88
2087-08-17,Centro,D,51.63,15.28,230,119,7437.06
2087-08-18,Centro,C,62.78,241.63,207,127,9151.76
2087-08-19,Norte,D,48.11,39.81,219,132,7635.13
2087-08-20,Centro,A,47.99,56.08,181,120,6571.77
2087-08-21,Sur,D,47.35,70.23,188,124,6735.89
2087-08-22,Norte,C,57.93,126.4,168,134,8546.18
2087-08-23,Sur,B,58.52,17.14,223,107,8283.51
2087-08-24,Sur,B,39.24,115.63,208,125,6404.25
2087-08-25,Centro,A,48.23,10.01,199,128,6641.93
2087-08-26,Centro,D,61.06,48.29,194,117,8188.78
2087-08-27,Occidente,D,46.65,96.37,192,109,6415.83
2087-08-28,Sur,B,63.92,15.14,225,124,10396.06
2087-08-29,Centro,B,56.86,110.2,187,130,8507.11
2087-08-30,Sur,C,67.56,308.63,191,135,10881.23
2087-08-31,Occidente,A,46.89,313.77,222,151,8355.14
2087-09-01,Sur,B,57.02,88.17,199,121,8255.56
2087-09-02,Norte,D,57.33,73.14,196,116,7901.28
2087-09-03,Occidente,B,60.77,57.17,214,117,8935.5
2087-09-04,Occidente,C,53.53,60.87,190,130,7622.47
2087-09-05,Sur,D,61.13,83.83,187,132,9051.37
2087-09-06,Sur,C,43.69,57.05,203,109,5707.69
2087-09-07,Centro,C,49.44,55.58,212,118,7137.71
2087-09-08,Norte,C,35.12,34.01,179,111,4718.96
2087-09-09,Occidente,A,47.3,113.26,218,115,6728.59
2087-09-10,Occidente,D,41.49,206.42,197,119,5783.57
2087-09-11,Occidente,D,53.31,3.43,211,123,7964.15
2087-09-12,Centro,C,59.86,331.97,192,130,9092.41
2087-09-13,Norte,A,55.65,128.87,221,112,7964.72
2087-09-14,Occidente,B,57.8,0.95,216,113,8188.6
2087-09-15,Occidente,D,50.96,10.53,203,145,8091.56
2087-09-16,Centro,B,48.59,270.89,197,103,6260.89
2087-09-17,Sur,D,38.27,111.16,220,117,5605.07
2087-09-18,Occidente,C,30.75,6.25,178,125,4368.51
2087-09-19,Norte,D,34.92,41.18,193,123,5021.96
2087-09-20,Norte,C,43.37,215.58,187,118,6079.42
2087-09-21,Norte,D,59.12,193.61,177,118,8124.68
2087-09-22,Norte,C,37.71,21.16,163,104,4691.68
2087-09-23,Centro,B,41.78,55.04,195,131,6323.64
2087-09-24,Occidente,B,45.3,139.66,195,125,6807.86
2087-09-25,Centro,B,62.88,116.0,200,120,9199.06
2087-09-26,Norte,D,49.62,10.5,183,121,6916.11
2087-09-27,Norte,A,51.35,90.47,233,117,7684.5
2087-09-28,Norte,B,54.11,2.56,204,111,7675.57
2087-09-29,Centro,D,63.95,44.85,218,108,8930.63
2087-09-30,Norte,C,50.84,72.92,208,129,7961.7
2087-10-01,Occidente,A,32.35,4.39,208,109,4565.85
2087-10-02,Norte,A,51.27,185.95,193,110,7163.64
2087-10-03,Occidente,A,64.4,53.32,210,104,8555.3
2087-10-04,Occidente,B,56.41,52.02,191,116,7781.73
2087-10-05,Norte,B,52.15,11.63,199,113,7316.02
2087-10-06,Centro,B,53.54,64.44,201,122,7914.51
2087-10-07,Sur,B,31.63,9.08,195,102,4076.67
2087-10-08,Sur,C,30.23,16.44,201,117,4173.3
2087-10-09,Occidente,D,58.94,180.12,197,126,8750.02
2087-10-10,Centro,A,62.86,114.75,192,121,8988.27
2087-10-11,Sur,D,43.71,90.69,210,106,5997.05
2087-10-12,Norte,A,51.93,70.8,180,125,7120.16
2087-10-13,Norte,A,56.21,64.03,192,113,7707.56
2087-10-14,Occidente,A,66.6,302.32,196,120,9573.95
2087-10-15,Centro,A,49.2,472.75,219,126,7854.23
2087-10-16,Centro,C,57.38,48.63,217,126,8824.14
2087-10-17,Sur,C,69.93,1.38,184,114,8965.91
2087-10-18,Sur,A,47.2,240.93,190,121,6821.23
2087-10-19,Norte,A,50.65,38.6,168,110,6408.51
2087-10-20,Occidente,B,38.94,257.37,200,121,5706.74
2087-10-21,Centro,A,39.45,76.17,191,121,5799.17
2087-10-22,Sur,D,58.75,333.79,205,119,8919.88
2087-10-23,Sur,C,61.94,71.87,180,107,7908.2
2087-10-24,Occidente,D,61.64,56.36,231,128,9646.05
2087-10-25,Occidente,B,39.67,255.47,181,103,5203.29
2087-10-26,Norte,C,47.94,127.17,185,117,6622.79
2087-10-27,Occidente,B,54.78,184.54,200,124,7982.22
2087-10-28,Norte,B,27.24,7.87,198,131,4096.14
2087-10-29,Norte,D,54.57,95.01,207,132,8530.82
2087-10-30,Occidente,A,68.8,110.22,193,116,9905.78
2087-10-31,Occidente,C,61.37,14.28,197,123,8961.9
2087-11-01,Occidente,C,25.9,35.68,201,111,3543.44
2087-11-02,Occidente,A,53.97,221.94,185,119,7670.95
2087-11-03,Occidente,D,52.16,26.06,220,109,7470.6
2087-11-04,Norte,B,52.72,150.88,212,133,8191.96
2087-11-05,Sur,D,51.07,2.56,193,117,7186.86
2087-11-06,Centro,B,46.74,20.01,185,119,6571.41
2087-11-07,Centro,C,26.75,5.29,190,131,3857.8
2087-11-08,Norte,A,53.11,52.26,201,122,7573.07
2087-11-09,Norte,A,56.27,22.69,226,127,9166.94
2087-11-10,Sur,C,44.45,30.14,193,128,6798.64
2087-11-11,Occidente,B,62.59,70.53,235,126,10328.59
2087-11-12,Norte,D,33.6,73.05,214,92,4345.77
2087-11-13,Centro,B,32.75,23.94,197,113,4274.32
2087-11-14,Occidente,A,50.85,190.3,204,130,8223.0
2087-11-15,Norte,D,43.18,40.88,198,106,5600.67
2087-11-16,Occidente,D,59.72,47.6,178,133,8788.11
2087-11-17,Centro,B,45.72,226.5,206,115,6983.62
2087-11-18,Occidente,B,63.58,56.28,224,114,9278.1
2087-11-19,Norte,B,42.78,24.33,221,124,6952.54
2087-11-20,Norte,D,51.44,8.98,192,133,8049.78
2087-11-21,Centro,C,30.16,109.68,187,119,4279.45
2087-11-22,Sur,D,49.47,21.29,186,112,6690.37
2087-11-23,Sur,A,50.73,159.31,188,101,6576.33
2087-11-24,Occidente,C,62.1,223.9,209,117,8766.98
2087-11-25,Norte,C,34.89,71.07,197,139,5528.53
2087-11-26,Norte,B,47.17,87.73,176,88,5575.84
2087-11-27,Centro,D,64.53,7.78,206,111,8890.73
2087-11-28,Centro,A,65.85,107.61,181,136,9881.14
2087-11-29,Norte,D,41.66,244.52,216,159,7430.35
2087-11-30,Centro,B,43.14,0.08,226,141,6986.8
2087-12-01,Sur,D,33.0,24.32,193,112,4650.04
2087-12-02,Sur,A,28.77,40.05,199,122,4218.45
2087-12-03,Occidente,B,46.11,170.51,194,103,5900.47
2087-12-04,Centro,D,43.55,11.4,192,132,6762.38
2087-12-05,Occidente,A,70.62,58.33,206,119,10174.29
2087-12-06,Centro,A,53.48,20.53,172,120,7487.19
2087-12-07,Centro,B,47.91,243.67,209,104,6606.74
2087-12-08,Sur,B,56.56,23.49,191,123,8020.88
2087-12-09,Norte,C,60.28,37.33,199,119,8743.65
2087-12-10,Centro,C,62.14,80.39,196,114,8680.07
2087-12-11,Centro,A,52.6,8.42,207,113,7046.62
2087-12-12,Centro,B,49.76,55.81,193,106,6740.95
2087-12-13,Norte,B,51.58,37.61,219,117,7685.75
2087-12-14,Occidente,D,49.42,203.37,201,130,7842.51
2087-12-15,Occidente,D,44.71,158.65,206,117,6664.78
2087-12-16,Centro,D,60.43,261.21,196,123,8919.46
2087-12-17,Centro,D,48.07,32.63,213,130,7547.35
2087-12-18,Occidente,C,39.86,168.56,206,127,6109.96
2087-12-19,Occidente,D,50.21,172.28,209,128,7440.14
2087-12-20,Sur,B,57.17,12.3,183,118,7884.86
2087-12-21,Centro,A,35.44,69.37,194,111,4838.29
2087-12-22,Occidente,A,47.31,360.25,204,106,6796.1
2087-12-23,Sur,A,41.98,177.82,194,107,6152.17
2087-12-24,Norte,C,71.83,107.0,216,134,11189.16
2087-12-25,Centro,A,50.92,72.08,204,122,7591.32
2087-12-26,Occidente,C,65.52,123.66,215,126,10271.79
2087-12-27,Centro,C,52.44,161.31,195,118,7458.5
2087-12-28,Sur,A,53.33,68.1,209,115,7679.99
2087-12-29,Occidente,C,49.39,135.3,204,107,6917.57
2087-12-30,Norte,D,47.77,16.83,216,125,7559.82
2087-12-31,Norte,D,49.26,50.09,179,116,6743.0
2088-01-01,Sur,D,43.43,5.78,222,112,6064.35
2088-01-02,Norte,C,49.89,145.39,226,116,7092.63
2088-01-03,Norte,D,33.76,23.76,214,133,5306.38
2088-01-04,Norte,A,51.73,18.04,195,117,7098.73
2088-01-05,Norte,A,37.95,57.58,218,133,6179.56
2088-01-06,Norte,C,50.94,76.54,199,116,6793.26
2088-01-07,Norte,C,53.21,18.14,204,119,7925.58
2088-01-08,Norte,D,64.17,45.07,204,136,9895.93
2088-01-09,Occidente,B,53.17,86.67,202,129,8100.05
2088-01-10,Norte,A,47.34,9.58,224,116,7188.95
2088-01-11,Occidente,B,43.71,38.16,184,130,6110.67
2088-01-12,Centro,D,57.16,30.28,207,117,7846.96
2088-01-13,Sur,C,49.01,127.58,184,114,6481.28
2088-01-14,Norte,D,42.48,18.13,206,112,6064.72
2088-01-15,Sur,B,51.53,68.11,217,113,7540.09
2088-01-16,Norte,D,31.43,39.63,197,120,4492.97
2088-01-17,Occidente,C,50.8,128.14,214,113,7086.12
2088-01-18,Norte,B,42.2,329.36,182,122,5817.31
2088-01-19,Centro,D,46.74,200.25,209,116,6645.68
2088-01-20,Sur,C,69.94,72.74,222,112,10097.07
2088-01-21,Sur,D,45.15,193.87,226,115,6904.81
2088-01-22,Centro,D,57.9,123.7,182,127,8470.85
2088-01-23,Occidente,C,60.49,21.25,187,125,8467.37
2088-01-24,Occidente,C,58.54,117.6,188,115,7918.81
2088-01-25,Centro,D,53.71,87.87,194,121,7721.56
2088-01-26,Sur,A,38.92,22.81,204,105,5376.7
2088-01-27,Norte,D,43.49,361.0,160,107,5531.04
2088-01-28,Occidente,C,38.34,169.06,207,103,5357.26
2088-01-29,Norte,A,46.48,146.47,194,125,6848.31
2088-01-30,Sur,C,46.6,378.26,179,110,6178.56
2088-01-31,Norte,D,40.86,444.54,214,127,6715.05
2088-02-01,Centro,B,55.47,64.74,200,131,8842.72
2088-02-02,Occidente,C,45.07,70.49,189,121,6315.15
2088-02-03,Occidente,C,46.37,189.16,197,120,6457.48
2088-02-04,Centro,B,34.31,100.34,195,103,4885.3
2088-02-05,Centro,C,50.69,8.2,216,143,8547.36
2088-02-06,Occidente,C,49.06,117.47,198,122,7456.8
2088-02-07,Occidente,C,44.01,64.05,206,126,6589.18
2088-02-08,Occidente,B,53.81,6.11,220,120,8195.35
2088-02-09,Sur,D,51.19,245.4,209,131,7914.86
2088-02-10,Sur,C,55.88,26.58,203,125,8301.8
2088-02-11,Sur,A,56.33,304.71,172,138,8514.54
2088-02-12,Norte,D,57.15,69.76,207,140,9129.37
2088-02-13,Sur,D,66.69,103.49,196,131,10227.97
2088-02-14,Occidente,A,51.29,30.55,209,105,6874.56
2088-02-15,Sur,A,40.54,427.94,210,106,5977.18
2088-02-16,Occidente,A,45.7,4.8,197,98,5817.4
2088-02-17,Centro,B,45.97,198.09,179,132,6777.58
2088-02-18,Norte,C,40.8,6.93,224,120,6016.13
2088-02-19,Norte,D,24.87,237.71,180,126,3519.69
2088-02-20,Centro,A,52.31,239.36,212,124,7807.63
2088-02-21,Occidente,C,50.34,45.87,209,115,6924.41
2088-02-22,Norte,C,69.14,91.62,225,149,12161.22
2088-02-23,Sur,B,68.5,192.47,231,121,10771.72
2088-02-24,Occidente,D,56.8,38.08,212,120,8783.91
2088-02-25,Norte,C,55.63,13.89,213,118,8057.44
2088-02-26,Centro,A,41.7,247.84,164,126,5623.3
2088-02-27,Occidente,A,51.89,7.72,185,121,7484.07
2088-02-28,Norte,B,48.83,14.13,213,101,6140.23
2088-02-29,Centro,A,51.46,19.52,194,122,7474.86
2088-03-01,Occidente,A,42.31,96.25,221,143,6501.6
2088-03-02,Sur,B,54.19,38.36,186,147,8695.29
2088-03-03,Occidente,B,36.31,81.52,196,97,4761.99
2088-03-04,Sur,A,80.35,151.16,197,116,11801.12
2088-03-05,Occidente,D,64.47,92.69,217,117,9582.44
2088-03-06,Centro,D,63.27,241.58,196,114,9146.99
2088-03-07,Sur,B,37.25,10.59,206,101,5110.28
2088-03-08,Sur,D,33.79,258.87,174,130,5118.18
2088-03-09,Occidente,D,52.75,66.5,187,131,7953.34
2088-03-10,Norte,D,46.96,5.91,219,103,6544.57
2088-03-11,Sur,B,68.48,219.67,229,120,10553.86
2088-03-12,Occidente,D,56.28,12.09,214,127,8435.9
2088-03-13,Centro,A,49.59,111.3,209,121,7095.92
2088-03-14,Occidente,A,64.8,33.3,199,116,8776.39
2088-03-15,Occidente,B,51.82,11.1,192,117,7568.93
2088-03-16,Sur,D,52.29,185.15,215,118,7639.8
2088-03-17,Norte,C,60.42,55.73,197,130,9149.52
2088-03-18,Centro,C,43.23,96.68,199,126,6310.19
2088-03-19,Sur,A,60.19,122.31,213,112,8652.08
2088-03-20,Sur,A,55.66,80.4,181,127,7849.01
2088-03-21,Sur,C,40.79,151.08,190,114,5562.63
2088-03-22,Centro,B,69.58,69.34,178,114,9235.33
2088-03-23,Norte,D,45.43,53.78,217,128,7079.06
2088-03-24,Centro,C,33.66,139.35,185,122,5090.02
2088-03-25,Centro,D,42.22,23.5,206,130,6675.19
2088-03-26,Norte,C,39.64,285.1,185,108,5149.45
2088-03-27,Centro,A,51.96,35.63,199,110,7169.77
2088-03-28,Occidente,D,66.23,3.95,213,98,8778.35
2088-03-29,Centro,B,52.49,78.23,215,138,8522.36
2088-03-30,Sur,D,65.86,35.88,194,132,10191.43
2088-03-31,Centro,D,60.67,17.25,186,127,8751.61
2088-04-01,Sur,C,23.34,152.78,226,126,3411.68
2088-04-02,Centro,B,58.99,89.22,205,125,8979.22
2088-04-03,Sur,A,44.19,89.78,233,108,6579.52
2088-04-04,Sur,D,55.13,72.55,200,112,7539.63
2088-04-05,Sur,D,49.42,103.61,225,115,7310.59
2088-04-06,Norte,C,77.86,255.48,196,134,11912.97
2088-04-07,Centro,A,54.36,40.08,237,115,7965.94
2088-04-08,Centro,C,55.84,100.91,193,141,9002.7
2088-04-09,Occidente,B,60.78,152.91,216,121,8859.97
2088-04-10,Occidente,A,35.11,22.72,217,114,5065.73
2088-04-11,Occidente,B,60.83,132.53,199,108,8426.66
2088-04-12,Centro,C,47.84,48.07,202,126,7260.56
2088-04-13,Norte,A,43.09,184.09,187,127,6118.13
2088-04-14,Sur,B,58.2,34.97,217,112,8122.2
2088-04-15,Centro,B,35.12,118.06,185,106,4902.44
2088-04-16,Norte,C,59.39,71.46,215,116,8458.62
2088-04-17,Norte,A,48.43,138.44,213,117,7041.3
2088-04-18,Centro,B,49.0,167.38,186,115,6790.12
2088-04-19,Sur,D,27.56,12.95,189,130,4106.96
2088-04-20,Norte,A,59.0,30.48,202,111,8036.73
2088-04-21,Centro,A,52.48,29.73,189,109,7303.52
2088-04-22,Sur,D,45.33,4.63,187,137,6703.14
2088-04-23,Occidente,A,40.73,317.2,201,114,5804.73
2088-04-24,Norte,A,57.82,81.61,187,134,8895.1
2088-04-25,Norte,D,53.48,24.92,204,130,8583.29
2088-04-26,Centro,C,50.05,83.33,211,114,7225.32
2088-04-27,Centro,B,40.12,176.57,189,112,5722.39
2088-04-28,Sur,D,53.03,17.38,206,113,7471.44
2088-04-29,Occidente,A,52.43,104.53,200,116,7378.68
2088-04-30,Occidente,B,63.16,16.18,210,106,8682.47
2088-05-01,Centro,B,38.03,189.94,195,145,6232.68
2088-05-02,Centro,B,42.84,27.39,218,138,7014.77
2088-05-03,Sur,C,69.44,92.95,189,133,10268.52
2088-05-04,Centro,A,51.92,1.79,238,115,7997.85
2088-05-05,Sur,A,52.53,0.12,207,130,8213.81
2088-05-06,Sur,B,59.66,114.44,187,108,7875.42
2088-05-07,Occidente,B,68.12,5.81,212,108,9432.45
2088-05-08,Sur,C,38.38,23.82,210,138,6117.85
2088-05-09,Occidente,C,71.82,280.02,178,105,9183.79
2088-05-10,Occidente,B,49.56,103.78,196,136,7741.81
2088-05-11,Occidente,A,52.64,30.37,207,108,7072.73
2088-05-12,Centro,D,50.6,111.31,200,105,6756.94
2088-05-13,Occidente,C,64.98,501.61,203,98,8591.81
2088-05-14,Sur,A,59.58,57.26,188,116,8364.6
2088-05-15,Centro,C,48.55,71.32,207,122,6948.09
2088-05-16,Sur,A,38.73,76.44,204,141,5948.8
2088-05-17,Centro,B,47.57,17.52,200,91,6036.51
2088-05-18,Sur,C,36.63,76.28,205,105,4939.21
2088-05-19,Norte,D,58.91,99.43,224,141,9552.7
2088-05-20,Norte,B,43.22,67.28,215,122,6517.43
2088-05-21,Norte,C,48.98,61.78,213,110,6685.31
2088-05-22,Sur,B,61.73,24.84,212,131,9676.79
2088-05-23,Centro,D,58.07,87.01,229,130,9077.79
2088-05-24,Occidente,C,53.83,79.46,222,114,7892.9
2088-05-25,Occidente,C,42.04,265.17,185,132,6219.79
2088-05-26,Sur,C,54.85,45.74,205,103,7771.87
2088-05-27,Sur,A,42.05,120.7,211,125,6269.53
2088-05-28,Sur,A,54.94,152.96,189,130,8043.17
2088-05-29,Sur,C,36.93,157.0,162,121,5210.06
2088-05-30,Occidente,B,62.07,83.35,196,113,8543.92
2088-05-31,Centro,B,52.0,97.96,208,112,7658.25
2088-06-01,Occidente,C,49.87,161.65,202,129,7331.33
2088-06-02,Sur,D,53.91,2.94,204,141,8424.14
2088-06-03,Norte,D,48.85,24.2,174,131,6960.56
2088-06-04,Occidente,D,50.68,74.45,184,112,6881.19
2088-06-05,Norte,A,62.91,130.95,198,121,9146.54
2088-06-06,Norte,A,60.57,19.89,203,105,8267.29
2088-06-07,Sur,A,57.13,203.32,190,131,8682.21
2088-06-08,Occidente,A,52.52,72.02,222,116,7805.03
2088-06-09,Centro,B,46.84,47.57,188,109,5918.87
2088-06-10,Occidente,C,60.73,16.46,210,119,9048.78
2088-06-11,Centro,C,40.89,82.1,205,108,5198.81
2088-06-12,Centro,C,67.84,155.25,181,114,9144.63
2088-06-13,Sur,B,57.12,37.55,192,126,8082.56
2088-06-14,Centro,D,61.82,68.61,171,119,8168.56
2088-06-15,Occidente,D,54.68,19.46,211,124,8184.69
2088-06-16,Occidente,A,48.78,30.09,219,111,7141.95
2088-06-17,Norte,A,59.48,117.53,200,128,9265.58
2088-06-18,Centro,B,35.93,339.43,196,101,4678.92
2088-06-19,Sur,B,44.11,94.79,191,102,5805.86
2088-06-20,Sur,D,48.09,99.82,226,117,7294.82
2088-06-21,Occidente,C,36.19,212.73,212,144,6039.6
2088-06-22,Centro,C,56.37,20.05,190,115,8029.86
2088-06-23,Sur,B,62.66,168.06,205,101,8344.71
2088-06-24,Centro,B,32.91,195.6,201,116,4884.33
2088-06-25,Centro,B,45.85,118.3,187,119,6402.6
2088-06-26,Norte,A,48.3,3.6,214,135,7764.63
2088-06-27,Sur,C,53.23,260.28,203,121,8009.95
2088-06-28,Norte,B,58.55,89.89,184,127,8214.86
2088-06-29,Sur,B,47.21,25.07,205,120,6774.44
2088-06-30,Centro,A,59.41,66.7,191,111,7817.47
